預覽圖,建立時間,平台,機型,配件,品牌,標題,SKU,網址,預覽圖片網址,排除更新,20251229,20251225
,2025-12-25-01,R-Contorion,DLS111ZU,with saw blade x1,Makita,Makita Akku-Kapp-Gehrungssäge 2 x 18 V DLS111ZU Solo-Version,63157436,https://www.contorion.de/p/makita-akku-kapp-gehrungssaege-2-x-18-v-dls111zu-solo-version-63157436,https://asset.conrad.com/media10/isa/160267/c1/-/de/001663600PI00/makita-akku-kapp-und-gehrungssaege-ohne-akku-260-mm-30-mm.jpg?x=300&y=300,N,1066.99,1066.99
,2025-12-25-01,R-Conrad,DLS211ZU,with saw blade x1,Makita,Makita Akku-Kapp- und Gehrungssäge ohne Akku 305 mm 30 mm,2386470,https://www.conrad.de/de/p/makita-akku-kapp-und-gehrungssaege-ohne-akku-305-mm-30-mm-2386470.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002386470PI00/makita-akku-kapp-und-gehrungssaege-ohne-akku-305-mm-30-mm.jpg?x=300&y=300,N,888.5,881.51
,2025-12-25-01,R-Hornbach,DLS211ZU,with saw blade x1,Makita,"Akku-Kapp-Gehrungssäge Makita DLS211ZU 2x18 V, ohne Akku und Ladegerät inkl. Sägeblatt Ø305x30mm",10186688,https://www.hornbach.de/p/akku-kapp-gehrungssaege-makita-dls211zu-2x18-v-ohne-akku-und-ladegeraet-inkl-saegeblatt-o305x30mm/10186688/,https://media.hornbach.de/hb/packshot/as.47141503.jpg?dvid=8,N,999,999
,2025-12-25-01,R-toom,DLS211ZU,with saw blade x1,Makita,"Akku-Kapp- und Gehrungssäge 'DLS211ZU' 2 x 18 V mit Bluetooth, ohne Akku",1490631,https://toom.de/p/akku-kapp-und-gehrungssaege-dls211zu-2-x-18-v-mit-bluetooth-ohne-akku/1490631,https://static.toom.de/produkte/bilder/1490631/1490631_01.png?quality=80&format=jpg&width=350,N,999,999
,2025-12-25-01,R-Toolineo,DLS211ZU,-,Makita,Makita® - Akku-Kapp-Gehrungssäge 2x 18V DLS211ZU,V00000003375188,https://toolineo.de/elektrowerkzeuge/elektrosaegen-elektroscheren/kappsaege-gehrungssaege/akku-kapp-gehrungssaege-2x-18v-dls211zu-v00000003375188-prdV00000003375188-ctg28313.28547.32165,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_Makita_Produktbilder_DLS211ZU200x200.jpg,N,1262.59,1262.59
,2025-12-25-01,R-OBI,DLS600Z,-,Makita,Makita Akku-Kapp- und Gehrungssäge DLS600Z 18 V Solo,6296107,https://www.obi.de/p/6296107/makita-akku-kapp-und-gehrungssaege-dls600z-18-v-solo,https://bilder.obi.de/5733aeab-0add-43ac-9ceb-cc8f482cfb5b/prZZK/image.jpeg,N,549.99,549.99
,2025-12-25-01,R-Conrad,DLS600Z,-,Makita,"Makita DLS600Z Akku-Kapp- und Gehrungssäge ohne Akku, ohne Ladegerät 165 mm 20 mm",1605122,https://www.conrad.de/de/p/makita-dls600z-akku-kapp-und-gehrungssaege-ohne-akku-ohne-ladegeraet-165-mm-20-mm-1605122.html,https://bilder.obi.de/5733aeab-0add-43ac-9ceb-cc8f482cfb5b/prZZK/image.jpeg,N,574.06,574.06
,2025-12-25-01,R-Hornbach,DLS600Z,with saw blade x1,Makita,"Akku Kapp- und Gehrungssäge Makita DLS600Z 18 V, ohne Akku und Ladegerät",10076550,https://www.hornbach.de/p/akku-kapp-und-gehrungssaege-makita-dls600z-18-v-ohne-akku-und-ladegeraet/10076550/,https://bilder.obi.de/5733aeab-0add-43ac-9ceb-cc8f482cfb5b/prZZK/image.jpeg,N,689,689
,2025-12-25-01,R-Toolineo,DLS600Z,with saw blade x1,Makita,"Makita® - Akku-Kapp-Gehrungssäge 18V, DLS600Z",V00000001856501,https://toolineo.de/akku-kapp-gehrungssaege-18v-dls600z-solo-version-v00000001856501-prdV00000001856501,https://bilder.obi.de/5733aeab-0add-43ac-9ceb-cc8f482cfb5b/prZZK/image.jpeg,N,810.75,810.75
,2025-12-25-01,R-GoTools,DLS600Z,-,Makita,Makita Akku Kapp- und Gehrungssäge DLS600Z 18V ohne Akku ohne Lader im Karton,121254,https://www.gotools.de/marken/makita/akkugeraete-18-volt/makita-akku-kapp-und-gehrungssaege-dls600z-18v-ohne-akku-ohne-lader-im-karton_121254_12252,https://bilder.obi.de/5733aeab-0add-43ac-9ceb-cc8f482cfb5b/prZZK/image.jpeg,N,865.99,865.99
,2025-12-25-01,R-Contorion,DLS600Z,with saw blade x1,Makita,Makita Akku-Kapp und Gehrungssäge DLS600Z Solo-Version,70614461,https://www.contorion.de/p/makita-akku-kapp-und-gehrungssaege-dls600z-solo-version-70614461,https://bilder.obi.de/5733aeab-0add-43ac-9ceb-cc8f482cfb5b/prZZK/image.jpeg,N,634.98,634.98
,2025-12-25-01,R-GoTools,DLS713NZ,-,Makita,"Makita Akku-Kapp- und Gehrungssäge DLS713NZ ohne Akku, ohne Lader",130569,https://www.gotools.de/marken/makita/akkugeraete-18-volt/makita-akku-kapp-und-gehrungssaege-dls713nz-ohne-akku-ohne-lader_130569_21565,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/130569/middle/DLS713NZ-C2L0.jpg.avif,N,643.99,643.99
,2025-12-25-01,R-Hornbach,DLS713NZ,with saw blade x1,Makita,"Akku-Kapp- und Gehrungssäge Makita DLS713NZ 18V, ohne Akku und Ladegerät",10139251,https://www.hornbach.de/p/akku-kapp-und-gehrungssaege-makita-dls713nz-18v-ohne-akku-und-ladegeraet/10139251/,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/130569/middle/DLS713NZ-C2L0.jpg.avif,N,659,659
,2025-12-25-01,R-Conrad,DLS713NZ,-,Makita,Makita Akku-Kapp-/Gehrungssäge 18V o.Akku+Lader DLS713NZ,2316895,https://www.conrad.de/de/p/makita-akku-kapp-gehrungssaege-18v-o-akku-lader-dls713nz-2316895.html,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/130569/middle/DLS713NZ-C2L0.jpg.avif,N,732.07,732.07
,2025-12-25-01,R-Toolineo,DLS713NZ,-,Makita,Makita® - Akku-Kapp-Gehrungssäge 18V DLS713NZ,V00000003376056,https://toolineo.de/akku-kapp-gehrungssaege-18v-dls713nz-v00000003376056-prdV00000003376056,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/130569/middle/DLS713NZ-C2L0.jpg.avif,N,956.52,956.52
,2025-12-25-01,R-GoTools,DLS713NZ,"with battery x2, charger x1",Makita,"Makita Akku-Kapp- und Gehrungssäge 18V DLS713RTE mit 2x 5,0 Akkus + Lader DC18RC",125020,https://www.gotools.de/marken/makita/akkugeraete-18-volt/makita-akku-kapp-und-gehrungssaege-18v-dls713rte-mit-2x-5-0-akkus-lader-dc18rc_125020_16018,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/125020/middle/125020-DLS713RTE-2000.jpg.avif,N,719.99,719.99
,2025-12-25-01,R-Hornbach,DLS714NZ,with saw blade x1,Makita,"Zug- Kapp- Gehrungssäge Makita DLS714NZ 2x18 V, ohne Akku und Ladegerät",10133583,https://www.hornbach.de/p/zug-kapp-gehrungssaege-makita-dls714nz-2x18-v-ohne-akku-und-ladegeraet/10133583/,https://media.hornbach.de/hb/packshot/as.47397300.jpg?dvid=8,N,829.95,829.95
,2025-12-25-01,R-OBI,DLS714NZ,-,Makita,Makita Akku-Kapp-Gehrungssäge DLS714NZ Solo,9426768,https://www.obi.de/p/9426768/makita-akku-kapp-gehrungssaege-dls714nz-solo,https://media.hornbach.de/hb/packshot/as.47397300.jpg?dvid=8,N,829.99,829.99
,2025-12-25-01,R-Toolineo,DLS714NZ,-,Makita,Makita® - Akku-Kapp-Gehrungssäge 2x 18V DLS714NZ,V00000003374453,https://toolineo.de/akku-kapp-gehrungssaege-2x-18v-dls714nz-v00000003374453-prdV00000003374453,https://media.hornbach.de/hb/packshot/as.47397300.jpg?dvid=8,N,980.32,980.32
,2025-12-25-01,R-Contorion,DLS714NZ,with saw blade x1,Makita,"Makita Akku-Kapp- und Gehrungssäge 18 V (ohne Akku, ohne Ladegerät) DLS714NZ",94709964,https://www.contorion.de/p/makita-akku-kapp-und-gehrungssaege-18-v-ohne-akku-ohne-ladegeraet-dls714nz-94709964,https://media.hornbach.de/hb/packshot/as.47397300.jpg?dvid=8,N,766.99,766.99
,2025-12-25-01,R-Conrad,DLS714NZ,with saw blade x1,Makita,Makita Akku-Kapp- und Gehrungssäge ohne Akku 190 mm 20 mm,2386471,https://www.conrad.de/de/p/makita-akku-kapp-und-gehrungssaege-ohne-akku-190-mm-20-mm-2386471.html,https://media.hornbach.de/hb/packshot/as.47397300.jpg?dvid=8,N,659.66,659.66
,2025-12-25-01,R-Conrad,LF1000,-,Makita,"Makita LF1000 Kapp-, Gehrungs- und Tischkreissäge 260 mm 30 mm 1650 W",2386475,https://www.conrad.de/de/p/makita-lf1000-kapp-gehrungs-und-tischkreissaege-260-mm-30-mm-1650-w-2386475.html,https://media.hornbach.de/hb/packshot/as.43779681.jpg?dvid=8,N,911.95,869.75
,2025-12-25-01,R-Hornbach,LF1000,-,Makita,"Tisch-, Kapp- und Gehrungssäge Makita LF1000 260 mm",10509078,https://www.hornbach.de/p/tisch-kapp-und-gehrungssaege-makita-lf1000-260-mm/10509078/,https://media.hornbach.de/hb/packshot/as.43779681.jpg?dvid=8,N,899,899
,2025-12-25-01,R-Toolineo,LF1000,with saw blade x1,Makita,"Makita® - Tisch-, Kapp- u. Gehrungssäge LF1000",V00000000123731,https://toolineo.de/elektrowerkzeuge/elektrosaegen-elektroscheren/kappsaege-gehrungssaege/tisch-kapp-und-gehrungssaege-lf1000-v00000000123731-prdV00000000123731-ctg28313.28547.32165,https://media.hornbach.de/hb/packshot/as.43779681.jpg?dvid=8,N,1094.79,1094.79
,2025-12-25-01,R-Contorion,LF1000,with saw blade x1,Makita,"Makita Tisch-, Kapp-, und Gehrungssäge LF1000",951733,https://www.contorion.de/p/makita-tisch-kapp-und-gehrungssaege-lf1000-951733,https://media.hornbach.de/hb/packshot/as.43779681.jpg?dvid=8,N,1041.99,1041.99
,2025-12-25-01,R-Conrad,LH1040F,-,Makita,Makita LH1040F Kapp- und Gehrungssäge 260 mm 30 mm 1650 W,2317140,https://www.conrad.de/de/p/makita-lh1040f-kapp-und-gehrungssaege-260-mm-30-mm-1650-w-2317140.html,https://media.contorion.de/media/images/products/makita-universal-kapp-und-gehrungssaege-lh1040f-951511-0-s3KDbqcL-xm.jpg,N,373.95,373.95
,2025-12-25-01,R-OBI,LH1040F,-,Makita,Makita Tisch-Kapp-und Gehrungssäge LH1040F,8304206,https://www.obi.de/p/8304206/makita-tisch-kapp-und-gehrungssaege-lh1040f,https://media.contorion.de/media/images/products/makita-universal-kapp-und-gehrungssaege-lh1040f-951511-0-s3KDbqcL-xm.jpg,N,419.99,419.99
,2025-12-25-01,R-Toolineo,LH1040F,with saw blade x1,Makita,"Makita® - Tisch-, Kapp- u. Gehrungssäge LH1040F",V00000000140737,https://toolineo.de/tisch-kapp-und-gehrungssaege-lh1040f-v00000000140737-prdV00000000140737,https://media.contorion.de/media/images/products/makita-universal-kapp-und-gehrungssaege-lh1040f-951511-0-s3KDbqcL-xm.jpg,N,456.71,493.85
,2025-12-25-01,R-Contorion,LH1040F,with saw blade x1,Makita,Makita Universal-Kapp- und Gehrungssäge LH1040F,951511,https://www.contorion.de/p/makita-universal-kapp-und-gehrungssaege-lh1040f-951511,https://media.contorion.de/media/images/products/makita-universal-kapp-und-gehrungssaege-lh1040f-951511-0-s3KDbqcL-xm.jpg,N,443.99,443.99
,2025-12-25-01,R-Conrad,LH1201FL,with saw blade x1,Makita,"Makita Kapp-, Gehrungs- und Tischkreissäge 305 mm 30 mm 1650 W",2386476,https://www.conrad.de/de/p/makita-kapp-gehrungs-und-tischkreissaege-305-mm-30-mm-1650-w-2386476.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002386476PI00/makita-kapp-gehrungs-und-tischkreissaege-305-mm-30-mm-1650-w.jpg?x=300&y=300,N,486.55,486.55
,2025-12-25-01,R-GoTools,LH1201FL,-,Makita,"Makita Kapp- Gehrungs- und Tischsäge LH1201FL, 305 mm",186652,https://www.gotools.de/elektrowerkzeuge/saegen/kapp-und-gehrungssaegen/kapp-gehrungs-und-tischsaege-305-mm_186652_77615,https://asset.conrad.com/media10/isa/160267/c1/-/de/002386476PI00/makita-kapp-gehrungs-und-tischkreissaege-305-mm-30-mm-1650-w.jpg?x=300&y=300,N,519.99,519.99
,2025-12-25-01,R-OBI,LH1201FL,-,Makita,Makita Tisch-Kapp-und Gehrungssäge LH1201FL,8304198,https://www.obi.de/p/8304198/makita-tisch-kapp-und-gehrungssaege-lh1201fl,https://asset.conrad.com/media10/isa/160267/c1/-/de/002386476PI00/makita-kapp-gehrungs-und-tischkreissaege-305-mm-30-mm-1650-w.jpg?x=300&y=300,N,549.99,549.99
,2025-12-25-01,R-Toolineo,LH1201FL,with saw blade x1,Makita,"Makita® - Tisch-, Kapp- u. Gehrungssäge LH1201FL",V00000000291517,https://toolineo.de/tisch-kapp-u.-gehrungssaege-lh1201fl-v00000000291517-prdV00000000291517,https://asset.conrad.com/media10/isa/160267/c1/-/de/002386476PI00/makita-kapp-gehrungs-und-tischkreissaege-305-mm-30-mm-1650-w.jpg?x=300&y=300,N,646.17,646.17
,2025-12-25-01,R-Contorion,LH1201FL,with saw blade x1,Makita,Makita Kapp- Gehrungs- und Tischsäge LH1201FL,55094843,https://www.contorion.de/p/makita-kapp-gehrungs-und-tischsaege-lh1201fl-55094843,https://asset.conrad.com/media10/isa/160267/c1/-/de/002386476PI00/makita-kapp-gehrungs-und-tischkreissaege-305-mm-30-mm-1650-w.jpg?x=300&y=300,N,589.99,589.99
,2025-12-25-01,R-toom,LS002GZ01,with saw blade x1,Makita,"Akku-Kapp- und Gehrungssäge 'LS002GZ01' mit Bluetooth, ohne Akku",1491387,https://toom.de/p/akku-kapp-und-gehrungssaege-ls002gz01-mit-bluetooth-ohne-akku/1491387,https://static.toom.de/produkte/bilder/1491387/1491387_02.png,N,619,619
,2025-12-25-01,R-Toolineo,LS002GZ01,-,Makita,Makita® - Akku-Kapp-Gehrungssäge 40V LS002GZ01,V00000003373982,https://toolineo.de/akku-kapp-gehrungssaege-40v-ls002gz01-v00000003373982-prdV00000003373982,https://static.toom.de/produkte/bilder/1491387/1491387_02.png,N,729.47,718.76
,2025-12-25-01,R-Contorion,LS002GZ01,with saw blade x1,Makita,Makita Akku-Kapp- und Gehrungssäge 40V LS002GZ01,83697256,https://www.contorion.de/p/makita-akku-kapp-und-gehrungssaege-40v-ls002gz01-83697256,https://static.toom.de/produkte/bilder/1491387/1491387_02.png,N,690.49,690.49
,2025-12-25-01,R-Conrad,LS002GZ01,with saw blade x1,Makita,Makita Akku-Kapp- und Gehrungssäge ohne Akku 216 mm 30 mm,2386300,https://www.conrad.de/de/p/makita-akku-kapp-und-gehrungssaege-ohne-akku-216-mm-30-mm-2386300.html,https://static.toom.de/produkte/bilder/1491387/1491387_02.png,N,621.76,621.76
,2025-12-25-01,R-GoTools,LS003GZ01,with saw blade x1,Makita,"Makita Akku-Kapp-Gehrungssäge LS003GZ01, 40V ohne Akku und Ladegerät mit Zugfunktion",173600,https://www.gotools.de/marken/makita/akkugeraete-40-volt/makita-akku-kapp-gehrungssaege-ls003gz01-40v-ohne-akku-und-ladegeraet-mit-zugfunktion_173600_64583,https://bilder.obi.de/da920924-0760-40e8-bc94-ee8790d92c37/prZZK/image.jpeg,N,872.99,872.99
,2025-12-25-01,R-OBI,LS003GZ01,-,Makita,Makita Akku-Kapp-Gehrungssäge LS003GZ01 max. 40 V mit Funk-Adpater WUT01 Solo,6297022,https://www.obi.de/p/6297022/makita-akku-kapp-gehrungssaege-ls003gz01-max-40-v-mit-funk-adpater-wut01-solo,https://bilder.obi.de/da920924-0760-40e8-bc94-ee8790d92c37/prZZK/image.jpeg,N,879.99,879.99
,2025-12-25-01,R-toom,LS003GZ01,with saw blade x1,Makita,"Akku-Kapp- und Gehrungssäge 'LS003GZ01' mit Bluetooth, ohne Akku",1491388,https://toom.de/p/akku-kapp-und-gehrungssaege-ls003gz01-mit-bluetooth-ohne-akku/1491388,https://bilder.obi.de/da920924-0760-40e8-bc94-ee8790d92c37/prZZK/image.jpeg,N,899,899
,2025-12-25-01,R-Toolineo,LS003GZ01,-,Makita,Makita® - Akku-Kapp-Gehrungssäge 40V LS003GZ01,V00000003374998,https://toolineo.de/elektrowerkzeuge/elektrosaegen-elektroscheren/kappsaege-gehrungssaege/akku-kapp-gehrungssaege-40v-ls003gz01-v00000003374998-prdV00000003374998-ctg28313.28547.32165,https://bilder.obi.de/da920924-0760-40e8-bc94-ee8790d92c37/prZZK/image.jpeg,N,1040.06,1040.06
,2025-12-25-01,R-Contorion,LS003GZ01,-,Makita,Makita Akku-Kapp-Gehrungssäge 40V LS003GZ01,71153394,https://www.contorion.de/p/makita-akku-kapp-gehrungssaege-40v-ls003gz01-71153394,https://bilder.obi.de/da920924-0760-40e8-bc94-ee8790d92c37/prZZK/image.jpeg,N,1118.99,1118.99
,2025-12-25-01,R-Conrad,LS003GZ01,-,Makita,Makita Akku-Kapp- und Gehrungssäge bürstenlos 305 mm 30 mm,2483221,https://www.conrad.de/de/p/makita-akku-kapp-und-gehrungssaege-buerstenlos-305-mm-30-mm-2483221.html,https://bilder.obi.de/da920924-0760-40e8-bc94-ee8790d92c37/prZZK/image.jpeg,N,807.23,807.23
,2025-12-25-01,R-OBI,LS004GZ01,-,Makita,Makita Akku-Kapp-Gehrungssäge LS004GZ01 max. 40 V mit Funk-Adpater WUT01 Solo,6296917,https://www.obi.de/p/6296917/makita-akku-kapp-gehrungssaege-ls004gz01-max-40-v-mit-funk-adpater-wut01-solo,https://bilder.obi.de/ca9d05e2-f45e-45aa-b435-465647ecb5c8/prZZK/image.jpeg,N,699.99,699.99
,2025-12-25-01,R-toom,LS004GZ01,with saw blade x1,Makita,"Akku-Kapp- und Gehrungssäge 'LS004GZ01' mit Bluetooth, ohne Akku",1491389,https://toom.de/p/akku-kapp-und-gehrungssaege-ls004gz01-mit-bluetooth-ohne-akku/1491389,https://bilder.obi.de/ca9d05e2-f45e-45aa-b435-465647ecb5c8/prZZK/image.jpeg,N,739,739
,2025-12-25-01,R-Toolineo,LS004GZ01,-,Makita,Makita® - Akku-Kapp-Gehrungssäge 40V LS004GZ01,V00000003374402,https://toolineo.de/akku-kapp-gehrungssaege-40v-ls004gz01-v00000003374402-prdV00000003374402,https://bilder.obi.de/ca9d05e2-f45e-45aa-b435-465647ecb5c8/prZZK/image.jpeg,N,844.9,844.9
,2025-12-25-01,R-Contorion,LS004GZ01,-,Makita,Makita Akku-Kapp-Gehrungssäge 40V LS004GZ01,72005375,https://www.contorion.de/p/makita-akku-kapp-gehrungssaege-40v-ls004gz01-72005375,https://bilder.obi.de/ca9d05e2-f45e-45aa-b435-465647ecb5c8/prZZK/image.jpeg,N,844.98,844.98
,2025-12-25-01,R-Conrad,LS004GZ01,-,Makita,Makita Akku-Kapp- und Gehrungssäge bürstenlos 260 mm 30 mm,2483222,https://www.conrad.de/de/p/makita-akku-kapp-und-gehrungssaege-buerstenlos-260-mm-30-mm-2483222.html,https://bilder.obi.de/ca9d05e2-f45e-45aa-b435-465647ecb5c8/prZZK/image.jpeg,N,693.28,693.28
,2025-12-25-01,R-Conrad,LS0714BN,with saw blade x1,Makita,"Makita Kapp- und Gehrungszugsäge LS0714BN, 1010 W, incl. Zubehör, Karton",2544392,https://www.conrad.de/de/p/makita-kapp-und-gehrungszugsaege-ls0714bn-1010-w-incl-zubehoer-karton-2544392.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002544392PI00/makita-kapp-und-gehrungszugsaege-ls0714bn-1010-w-incl-zubehoer-karton.jpg?x=300&y=300,N,493.54,493.54
,2025-12-25-01,R-GoTools,LS0815FLN,with saw blade x1,Makita,Makita Kapp- und Gehrungssäge LS0815FLN 216 mm 1400 Watt im Karton,121517,https://www.gotools.de/marken/makita/netzgeraete/makita-kapp-und-gehrungssaege-ls0815fln-216-mm-1400-watt-im-karton_121517_12515,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/121517/middle/LS0815FL-C2L0.jpg.avif,N,289.99,289.99
,2025-12-25-01,R-Hornbach,LS0815FLN,with saw blade x1,Makita,"Zug-, Kapp- und Gehrungssäge Makita LS0815FLN 216 mm inkl. Sägeblatt 216x30mm",10076796,https://www.hornbach.de/p/zug-kapp-und-gehrungssaege-makita-ls0815fln-216-mm-inkl-saegeblatt-216x30mm/10076796/,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/121517/middle/LS0815FL-C2L0.jpg.avif,N,319,319
,2025-12-25-01,R-OBI,LS0815FLN,with saw blade x1,Makita,Makita Kapp- und Gehrungssäge LS0815FLN 216 mm,3796059,https://www.obi.de/p/3796059/makita-kapp-und-gehrungssaege-ls0815fln-216-mm,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/121517/middle/LS0815FL-C2L0.jpg.avif,N,319.99,319.99
,2025-12-25-01,R-Toolineo,LS0815FLN,-,Makita,Makita® - Kapp- und Gehrungszugsäge LS0815FLN,V00000003373732,https://toolineo.de/kapp-und-gehrungszugsaege-ls0815fln-v00000003373732-prdV00000003373732,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/121517/middle/LS0815FL-C2L0.jpg.avif,N,372.47,372.47
,2025-12-25-01,R-Contorion,LS0815FLN,with saw blade x1,Makita,Makita Kapp- und Gehrungssäge 216 mm LS0815FLN,95037649,https://www.contorion.de/p/makita-kapp-und-gehrungssaege-216-mm-ls0815fln-95037649,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/121517/middle/LS0815FL-C2L0.jpg.avif,N,381.99,381.99
,2025-12-25-01,R-Conrad,LS0815FLN,with saw blade x1,Makita,Makita Kapp- und Gehrungssäge 216 mm 30 mm 1400 W,2386477,https://www.conrad.de/de/p/makita-kapp-und-gehrungssaege-216-mm-30-mm-1400-w-2386477.html,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/121517/middle/LS0815FL-C2L0.jpg.avif,N,289.92,289.92
,2025-12-25-01,R-Conrad,LS0816F,-,Makita,Makita LS0816F Kapp- und Gehrungssäge 216 mm 30 mm 1200 W,2986620,https://www.conrad.de/de/p/makita-ls0816f-kapp-und-gehrungssaege-216-mm-30-mm-1200-w-2986620.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002986620PI00/makita-ls0816f-kapp-und-gehrungssaege-216-mm-30-mm-1200-w.jpg?x=300&y=300,N,201.67,201.67
,2025-12-25-01,R-GoTools,LS0816F,with saw blade x1,Makita,"Makita Kapp- und Gehrungssäge LS0816F, 216 mm mit Zugfunktion",176013,https://www.gotools.de/marken/makita/netzgeraete/makita-kapp-und-gehrungssaege-ls0816f-216-mm-mit-zugfunktion_176013_66929,https://asset.conrad.com/media10/isa/160267/c1/-/de/002986620PI00/makita-ls0816f-kapp-und-gehrungssaege-216-mm-30-mm-1200-w.jpg?x=300&y=300,N,218.99,218.99
,2025-12-25-01,R-OBI,LS0816F,-,Makita,Makita Kapp- und Gehrungssäge LS0816F 216 mm,8546541,https://www.obi.de/p/8546541/makita-kapp-und-gehrungssaege-ls0816f-216-mm,https://asset.conrad.com/media10/isa/160267/c1/-/de/002986620PI00/makita-ls0816f-kapp-und-gehrungssaege-216-mm-30-mm-1200-w.jpg?x=300&y=300,N,229.99,229.99
,2025-12-25-01,R-Toolineo,,,Makita,Makita® - Schraubzwinge komplett 122854-6 für Kapp- und Gehrungssägen,V00000003463803,https://toolineo.de/schraubzwinge-komplett-122854-6-fuer-kapp-und-gehrungssaegen-v00000003463803-prdV00000003463803,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_Makita_Produktbilder_122854-6200x200.jpg,Y,18.21,18.21
,2025-12-25-01,R-toom,LS0816F,-,Makita,Kapp- und Gehrungssäge 'LS0816F' 1200 W,1491341,https://toom.de/p/kapp-und-gehrungssaege-ls0816f-1200-w/1491341,https://asset.conrad.com/media10/isa/160267/c1/-/de/002986620PI00/makita-ls0816f-kapp-und-gehrungssaege-216-mm-30-mm-1200-w.jpg?x=300&y=300,N,239,239
,2025-12-25-01,R-Contorion,LS0816F,-,Makita,Makita Kapp- und Gehrungssäge,52536599,https://www.contorion.de/p/makita-kapp-und-gehrungssaege-52536599,https://asset.conrad.com/media10/isa/160267/c1/-/de/002986620PI00/makita-ls0816f-kapp-und-gehrungssaege-216-mm-30-mm-1200-w.jpg?x=300&y=300,N,251.99,251.99
,2025-12-25-01,R-GoTools,LS1018LN,-,Makita,"Makita Kapp- und Gehrungszugsäge LS1018L, 260 mm",131377,https://www.gotools.de/marken/makita/netzgeraete/makita-kapp-und-gehrungszugsaege-ls1018l-260-mm_131377_22377,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/131377/middle/LS1018LN-C2L0.jpg.avif,N,417.99,417.99
,2025-12-25-01,R-Conrad,LS1018LN,with saw blade x1,Makita,Makita LS1018LN Kapp- und Gehrungssäge 260 mm 30 mm 1.430 W,2147137,https://www.conrad.de/de/p/makita-ls1018ln-kapp-und-gehrungssaege-260-mm-30-mm-1-430-w-2147137.html,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/131377/middle/LS1018LN-C2L0.jpg.avif,N,399.16,399.16
,2025-12-25-01,R-Hornbach,LS1018LN,with saw blade x1,Makita,"Zug-, Kapp- und Gehrungssäge Makita LS1018LN inkl. Sägeblatt (260x30 mm)",10067478,https://www.hornbach.de/p/zug-kapp-und-gehrungssaege-makita-ls1018ln-inkl-saegeblatt-260x30-mm/10067478/,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/131377/middle/LS1018LN-C2L0.jpg.avif,N,402.8,402.8
,2025-12-25-01,R-OBI,LS1018LN,with saw blade x1,Makita,Makita Kapp- und Gehrungszugsäge LS1018LN,7767189,https://www.obi.de/p/7767189/makita-kapp-und-gehrungszugsaege-ls1018ln,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/131377/middle/LS1018LN-C2L0.jpg.avif,N,409.99,409.99
,2025-12-25-01,R-Bauhaus,LS1018LN,with saw blade x1,Makita,Kapp- & Gehrungssäge LS1018LN,26713678,https://www.bauhaus.at/kapp-gehrungssaegen/makita-kapp-gehrungssaege-ls1018ln/p/26713678,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/131377/middle/LS1018LN-C2L0.jpg.avif,N,459,465
,2025-12-25-01,R-Toolineo,LS1018LN,-,Makita,Makita® - Kapp- und Gehrungszugsäge LS1018LN,V00000003375410,https://toolineo.de/kapp-und-gehrungszugsaege-ls1018ln-v00000003375410-prdV00000003375410,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/131377/middle/LS1018LN-C2L0.jpg.avif,N,523.6,523.6
,2025-12-25-01,R-Contorion,LS1018LN,with saw blade x1,Makita,Makita Kapp- und Gehrungszugsäge LS1018LN,51248774,https://www.contorion.de/p/makita-kapp-und-gehrungszugsaege-ls1018ln-51248774,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/131377/middle/LS1018LN-C2L0.jpg.avif,N,481.99,481.99
,2025-12-25-01,R-GoTools,LS1019L,with saw blade x1,Makita,"Makita Kapp- und Gehrungssäge LS1019L, 1510 Watt, 260 mm im Karton",127547,https://www.gotools.de/elektrowerkzeuge/stationaergeraete-und-tische/kapp-und-gehrungssaegen/makita-kapp-und-gehrungssaege-1510-watt-im-karton_127547_18545,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/127547/middle/LS1019L-C2L0.jpg.avif,N,729.99,729.99
